seq,gender,age,job,marital,province,city,choice
7968,MALE,40대,회사직원,MARREID,충청도,진천군,F
7969,FEMALE,40대,중소기업직원,SINGLE,경상도,함안군,G
7970,MALE,40대,자영업,MARREID,경기도,안양시,D
7971,FEMALE,40대,임시직,MARREID,충청도,천안시,E
7972,MALE,30대,임시직,SINGLE,경기도,포천시,B
7973,MALE,20대,벤처직원,MARREID,경기도,포천시,B
7974,MALE,40대,중소기업직원,SINGLE,전라도,익산시,D
7975,FEMALE,20대,학생,MARREID,부산시,해운대구,B
7976,MALE,40대,변호사,MARREID,경상도,거제시,C
7977,FEMALE,50대,연구원,MARREID,경기도,화성시,C
7978,MALE,40대,변호사,MARREID,경기도,안양시,F
7979,FEMALE,40대,변호사,MARREID,서울시,양천구,C
7980,FEMALE,30대,벤처직원,MARREID,경상도,포항시 남구,E
7981,FEMALE,50대,교수,MARREID,전라도,익산시,C
7982,MALE,50대,자영업,SINGLE,충청도,청주시,B
7983,FEMALE,40대,자영업,MARREID,경기도,평택시,B
7984,FEMALE,40대,중소기업직원,MARREID,부산시,해운대구,H
7985,MALE,40대,중소기업직원,SINGLE,경상도,하동군,H
7986,FEMALE,40대,중소기업직원,MARREID,충청도,청주시,G
7987,MALE,50대,벤처직원,MARREID,서울시,강남구,H
7988,MALE,50대,회사직원,MARREID,,함안군,A
7989,FEMALE,40대,연구원,SINGLE,충청도,청주시,F
7990,MALE,40대,자영업,SINGLE,경상도,거제시,B
7991,MALE,20대,중소기업직원,MARREID,부산시,해운대구,F
7992,FEMALE,40대,중소기업직원,MARREID,경상도,포항시 남구,D
7993,FEMALE,30대,벤처직원,MARREID,부산시,기장군,E
7994,MALE,30대,변호사,MARREID,서울시,강북구,E
7995,FEMALE,50대,중소기업직원,MARREID,경기도,포천시,D
7996,FEMALE,50대,공무원,SINGLE,서울시,양천구,D
7997,FEMALE,30대,중소기업직원,SINGLE,부산시,사하구,E
7998,MALE,30대,자영업,SINGLE,경기도,포천시,E
7999,MALE,50대,회사직원,SINGLE,부산시,사하구,H
8000,FEMALE,50대,기자,MARREID,부산시,해운대구,H
8001,MALE,50대,회사직원,MARREID,전라도,해남군,H
8002,FEMALE,50대,의사,MARREID,경상도,함안군,C
8003,FEMALE,40대,임시직,MARREID,서울시,강남구,D
8004,MALE,40대,임시직,SINGLE,경기도,화성시,B
8005,MALE,50대,기자,MARREID,전라도,해남군,G
8006,FEMALE,30대,임시직,MARREID,충청도,청주시,D
8007,MALE,30대,자영업,SINGLE,부산시,해운대구,G
8008,MALE,50대,임시직,MARREID,부산시,기장군,D
8009,MALE,60대 이상,공무원,MARREID,서울시,강동구,G
8010,FEMALE,20대,중소기업직원,MARREID,서울시,강동구,B
8011,MALE,50대,중소기업직원,MARREID,서울시,강남구,H
8012,FEMALE,30대,교수,MARREID,경상도,포항시 남구,D
8013,FEMALE,40대,연구원,MARREID,충청도,충주시,C
8014,FEMALE,30대,교수,,부산시,기장군,E
8015,MALE,20대,공무원,SINGLE,전라도,해남군,B
8016,FEMALE,40대,벤처직원,MARREID,충청도,청주시,F
8017,FEMALE,40대,공무원,MARREID,전라도,광양시,F
8018,MALE,20대,자영업,SINGLE,경기도,화성시,B
8019,FEMALE,50대,회사직원,MARREID,충청도,충주시,D
8020,MALE,30대,벤처직원,MARREID,충청도,천안시,A
8021,FEMALE,20대,자영업,SINGLE,서울시,양천구,H
8022,MALE,40대,벤처직원,MARREID,부산시,해운대구,G
8023,FEMALE,20대,자영업,MARREID,서울시,강동구,C
8024,FEMALE,40대,임시직,SINGLE,서울시,강동구,A
8025,MALE,20대,연구원,SINGLE,서울시,강동구,H
8026,FEMALE,20대,학생,MARREID,충청도,홍성군,B
8027,FEMALE,20대,의사,MARREID,서울시,양천구,E
8028,FEMALE,40대,연구원,SINGLE,충청도,청주시,C
8029,FEMALE,40대,의사,MARREID,부산시,사하구,A
8030,,40대,자영업,SINGLE,충청도,청주시,G
8031,MALE,40대,임시직,MARREID,경기도,포천시,H
8032,MALE,30대,중소기업직원,MARREID,충청도,청주시,E
8033,MALE,50대,벤처직원,SINGLE,경상도,포항시 남구,H
8034,MALE,40대,자영업,MARREID,경기도,평택시,D
8035,FEMALE,40대,벤처직원,MARREID,경기도,안양시,B
8036,MALE,50대,벤처직원,MARREID,충청도,청주시,D
8037,FEMALE,50대,회사직원,SINGLE,충청도,청주시,D
8038,FEMALE,50대,자영업,UNKNOWN,부산시,사하구,D
8039,MALE,50대,연구원,MARREID,부산시,해운대구,C
8040,FEMALE,50대,의사,UNKNOWN,서울시,양천구,D
8041,MALE,50대,의사,MARREID,경상도,포항시 남구,A
8042,FEMALE,20대,자영업,MARREID,충청도,청주시,B
8043,FEMALE,30대,벤처직원,MARREID,부산시,진구,H
8044,MALE,40대,공무원,SINGLE,서울시,강남구,G
8045,FEMALE,30대,교수,SINGLE,서울시,양천구,A
8046,FEMALE,20대,자영업,SINGLE,전라도,구례군,G
8047,FEMALE,20대,학생,SINGLE,경기도,화성시,B
8048,MALE,50대,자영업,SINGLE,충청도,청주시,H
8049,FEMALE,30대,벤처직원,MARREID,전라도,곡성군,E
8050,MALE,50대,벤처직원,MARREID,부산시,기장군,A
8051,FEMALE,20대,학생,MARREID,서울시,양천구,B
8052,FEMALE,20대,학생,MARREID,서울시,양천구,B
8053,FEMALE,20대,의사,SINGLE,경상도,거제시,G
8054,MALE,40대,자영업,MARREID,전라도,해남군,G
8055,FEMALE,20대,벤처직원,MARREID,서울시,강남구,E
8056,FEMALE,50대,자영업,SINGLE,부산시,연제구,H
8057,MALE,50대,기자,SINGLE,경기도,화성시,B
8058,FEMALE,30대,교수,MARREID,경상도,포항시 남구,E
8059,FEMALE,30대,임시직,MARREID,경기도,포천시,H
8060,FEMALE,20대,자영업,MARREID,서울시,강남구,D
8061,FEMALE,50대,연구원,SINGLE,충청도,청주시,C
8062,MALE,40대,연구원,MARREID,경기도,가평군,F
8063,FEMALE,20대,자영업,MARREID,충청도,홍성군,H
8064,FEMALE,30대,기자,MARREID,서울시,강남구,C
8065,FEMALE,50대,교수,MARREID,부산시,진구,H
8066,MALE,20대,학생,SINGLE,경상도,하동군,G
8067,FEMALE,40대,임시직,SINGLE,서울시,마포구,B
8068,FEMALE,50대,회사직원,MARREID,부산시,연제구,D
8069,FEMALE,50대,의사,MARREID,부산시,해운대구,E
8070,FEMALE,40대,의사,MARREID,서울시,강남구,C
8071,FEMALE,40대,의사,,경상도,하동군,F
8072,FEMALE,50대,벤처직원,MARREID,경기도,포천시,D
8073,MALE,30대,임시직,MARREID,경기도,포천시,H
8074,MALE,40대,의사,SINGLE,경상도,포항시 남구,A
8075,FEMALE,50대,의사,MARREID,충청도,천안시,C
8076,FEMALE,50대,임시직,SINGLE,경기도,포천시,E
8077,MALE,30대,연구원,MARREID,부산시,사하구,E
8078,FEMALE,50대,벤처직원,MARREID,서울시,강남구,F
8079,FEMALE,20대,임시직,MARREID,충청도,천안시,C
8080,FEMALE,20대,임시직,SINGLE,부산시,사하구,B
8081,MALE,30대,교수,MARREID,충청도,홍성군,E
8082,FEMALE,30대,중소기업직원,SINGLE,경상도,하동군,E
8083,FEMALE,40대,공무원,MARREID,서울시,마포구,D
8084,FEMALE,50대,자영업,MARREID,부산시,사하구,D
8085,MALE,50대,의사,SINGLE,충청도,청주시,D
8086,MALE,30대,연구원,SINGLE,경상도,포항시 북구,G
8087,FEMALE,40대,변호사,SINGLE,경상도,함안군,D
8088,MALE,30대,벤처직원,MARREID,서울시,강남구,E
8089,FEMALE,40대,회사직원,MARREID,서울시,양천구,H
8090,MALE,40대,연구원,MARREID,서울시,강남구,A
8091,MALE,50대,기자,MARREID,서울시,양천구,D
8092,MALE,40대,임시직,SINGLE,서울시,강동구,B
8093,MALE,50대,자영업,MARREID,경상도,포항시 남구,B
8094,FEMALE,40대,의사,SINGLE,충청도,청주시,C
8095,FEMALE,40대,임시직,MARREID,충청도,진천군,D
8096,FEMALE,30대,공무원,MARREID,서울시,양천구,E
8097,FEMALE,40대,기자,SINGLE,부산시,사하구,C
8098,FEMALE,30대,회사직원,MARREID,부산시,기장군,F
8099,MALE,40대,회사직원,MARREID,경기도,평택시,H
8100,FEMALE,40대,공무원,MARREID,서울시,강동구,D
8101,MALE,30대,교수,MARREID,전라도,해남군,E
8102,MALE,50대,교수,MARREID,서울시,강남구,D
8103,MALE,40대,회사직원,MARREID,경상도,포항시 남구,F
8104,MALE,30대,공무원,MARREID,부산시,해운대구,E
8105,FEMALE,50대,회사직원,SINGLE,서울시,양천구,D
8106,FEMALE,20대,벤처직원,MARREID,충청도,천안시,C
8107,FEMALE,20대,임시직,MARREID,경기도,포천시,C
8108,FEMALE,30대,벤처직원,SINGLE,서울시,양천구,C
8109,FEMALE,40대,임시직,MARREID,부산시,해운대구,E
8110,MALE,30대,변호사,MARREID,서울시,강동구,B
8111,FEMALE,40대,벤처직원,SINGLE,서울시,강동구,C
8112,MALE,40대,벤처직원,SINGLE,경기도,평택시,G
8113,FEMALE,50대,중소기업직원,MARREID,서울시,강남구,D
8114,FEMALE,30대,자영업,MARREID,경상도,하동군,E
8115,FEMALE,60대 이상,자영업,MARREID,전라도,익산시,H
8116,MALE,40대,기자,MARREID,충청도,청주시,A
8117,MALE,50대,연구원,MARREID,경기도,포천시,H
8118,FEMALE,20대,자영업,MARREID,서울시,강동구,H
8119,MALE,50대,변호사,MARREID,경기도,포천시,A
8120,FEMALE,40대,회사직원,SINGLE,전라도,해남군,E
8121,FEMALE,50대,의사,SINGLE,부산시,기장군,F
8122,FEMALE,40대,의사,MARREID,경기도,가평군,C
8123,FEMALE,50대,중소기업직원,SINGLE,충청도,홍성군,C
8124,FEMALE,40대,기자,SINGLE,경기도,포천시,C
8125,MALE,40대,벤처직원,MARREID,경상도,포항시 남구,D
8126,FEMALE,20대,자영업,MARREID,부산시,해운대구,H
8127,FEMALE,20대,학생,MARREID,충청도,청주시,F
8128,FEMALE,30대,중소기업직원,MARREID,서울시,강동구,G
8129,FEMALE,30대,자영업,SINGLE,충청도,홍성군,G
8130,FEMALE,50대,자영업,SINGLE,충청도,청주시,E
8131,MALE,50대,공무원,MARREID,경기도,가평군,A
8132,FEMALE,20대,연구원,MARREID,충청도,홍성군,C
8133,FEMALE,20대,공무원,MARREID,서울시,강동구,B
8134,FEMALE,40대,교수,SINGLE,서울시,양천구,C
8135,FEMALE,50대,자영업,MARREID,충청도,충주시,D
8136,MALE,30대,임시직,MARREID,충청도,천안시,B
8137,MALE,40대,회사직원,MARREID,경기도,안양시,G
8138,FEMALE,50대,변호사,SINGLE,부산시,사하구,C
8139,MALE,50대,변호사,SINGLE,경기도,화성시,C
8140,FEMALE,40대,임시직,MARREID,부산시,해운대구,E
8141,FEMALE,30대,공무원,SINGLE,부산시,진구,B
8142,FEMALE,50대,벤처직원,SINGLE,경상도,함안군,D
8143,FEMALE,30대,벤처직원,MARREID,경기도,안양시,E
8144,FEMALE,50대,공무원,MARREID,경기도,안양시,D
8145,FEMALE,50대,중소기업직원,MARREID,서울시,양천구,F
8146,FEMALE,50대,임시직,MARREID,서울시,양천구,G
8147,FEMALE,30대,임시직,MARREID,부산시,사하구,C
8148,MALE,20대,회사직원,MARREID,서울시,양천구,B
8149,FEMALE,40대,벤처직원,MARREID,경기도,안양시,D
8150,FEMALE,50대,연구원,MARREID,충청도,천안시,H
8151,FEMALE,30대,연구원,MARREID,전라도,해남군,D
8152,MALE,50대,자영업,SINGLE,서울시,양천구,G
8153,FEMALE,30대,중소기업직원,SINGLE,부산시,사하구,E
8154,MALE,40대,공무원,MARREID,경기도,화성시,F
8155,MALE,40대,공무원,MARREID,경기도,포천시,H
8156,MALE,40대,변호사,SINGLE,경기도,화성시,F
8157,FEMALE,40대,임시직,SINGLE,부산시,사하구,B
8158,MALE,30대,벤처직원,SINGLE,경상도,포항시 남구,H
8159,MALE,40대,의사,SINGLE,경기도,평택시,D
8160,FEMALE,20대,자영업,MARREID,서울시,양천구,G
8161,FEMALE,50대,회사직원,MARREID,부산시,진구,D
8162,FEMALE,30대,교수,MARREID,서울시,양천구,D
8163,FEMALE,20대,벤처직원,SINGLE,경기도,화성시,B
8164,MALE,40대,자영업,MARREID,충청도,진천군,D
8165,FEMALE,40대,의사,SINGLE,서울시,양천구,D
8166,FEMALE,30대,벤처직원,MARREID,경기도,화성시,E
8167,MALE,30대,중소기업직원,SINGLE,경기도,안양시,H
8168,MALE,40대,회사직원,MARREID,서울시,강남구,H
8169,FEMALE,50대,임시직,SINGLE,서울시,마포구,D
8170,MALE,50대,임시직,MARREID,부산시,진구,D
8171,MALE,20대,회사직원,MARREID,경상도,함안군,B
8172,FEMALE,40대,공무원,SINGLE,서울시,강남구,D
8173,FEMALE,20대,공무원,MARREID,경기도,포천시,B
8174,MALE,30대,변호사,SINGLE,충청도,진천군,G
8175,FEMALE,20대,학생,MARREID,부산시,사하구,E
8176,FEMALE,40대,중소기업직원,SINGLE,서울시,강남구,C
8177,FEMALE,50대,임시직,SINGLE,경상도,포항시 남구,G
8178,FEMALE,20대,중소기업직원,MARREID,부산시,사하구,B
8179,MALE,50대,공무원,SINGLE,경상도,함안군,A
8180,MALE,20대,회사직원,MARREID,서울시,강동구,B
8181,FEMALE,50대,임시직,MARREID,서울시,강북구,B
8182,FEMALE,30대,회사직원,MARREID,서울시,양천구,E
8183,FEMALE,30대,교수,MARREID,서울시,강남구,E
8184,MALE,50대,공무원,MARREID,부산시,기장군,A
8185,FEMALE,50대,임시직,MARREID,부산시,진구,H
8186,FEMALE,50대,공무원,MARREID,전라도,해남군,D
8187,FEMALE,50대,임시직,MARREID,서울시,마포구,H
8188,MALE,30대,공무원,SINGLE,부산시,해운대구,H
8189,FEMALE,50대,중소기업직원,MARREID,부산시,해운대구,D
8190,MALE,50대,공무원,SINGLE,서울시,양천구,H
8191,FEMALE,30대,공무원,SINGLE,서울시,강남구,B
8192,MALE,30대,임시직,MARREID,충청도,청주시,D
8193,FEMALE,40대,임시직,MARREID,충청도,청주시,E
8194,MALE,20대,학생,SINGLE,경기도,화성시,D
8195,FEMALE,50대,임시직,MARREID,경상도,포항시 남구,A
8196,FEMALE,20대,교수,SINGLE,서울시,양천구,A
8197,FEMALE,50대,자영업,MARREID,서울시,강동구,D
8198,MALE,50대,교수,MARREID,경기도,화성시,D
8199,MALE,60대 이상,기자,MARREID,경상도,거제시,A
8200,MALE,20대,학생,MARREID,경기도,포천시,D
8201,FEMALE,50대,변호사,MARREID,서울시,강북구,E
8202,FEMALE,20대,변호사,SINGLE,서울시,강남구,F
8203,FEMALE,40대,공무원,MARREID,충청도,충주시,F
8204,MALE,30대,연구원,MARREID,전라도,구례군,C
8205,FEMALE,50대,연구원,MARREID,서울시,강남구,C
8206,MALE,50대,임시직,MARREID,충청도,청주시,B
8207,FEMALE,30대,벤처직원,SINGLE,부산시,해운대구,G
8208,MALE,50대,기자,MARREID,서울시,강남구,A
8209,FEMALE,30대,교수,MARREID,서울시,강남구,E
8210,FEMALE,50대,자영업,SINGLE,경상도,하동군,F
8211,MALE,30대,회사직원,MARREID,서울시,강동구,D
8212,FEMALE,40대,공무원,MARREID,경상도,포항시 남구,D
8213,FEMALE,30대,의사,MARREID,서울시,강동구,E
8214,FEMALE,30대,임시직,SINGLE,경상도,포항시 남구,D
8215,MALE,20대,학생,MARREID,충청도,청주시,G
8216,FEMALE,40대,교수,MARREID,부산시,해운대구,D
8217,MALE,40대,연구원,MARREID,경상도,포항시 남구,F
8218,MALE,30대,자영업,SINGLE,부산시,진구,A
8219,FEMALE,30대,자영업,MARREID,서울시,강남구,A
8220,MALE,50대,자영업,SINGLE,부산시,사하구,H
8221,MALE,20대,자영업,MARREID,서울시,강남구,G
8222,FEMALE,50대,중소기업직원,MARREID,경상도,거제시,D
8223,MALE,40대,공무원,MARREID,경기도,포천시,F
8224,FEMALE,40대,중소기업직원,MARREID,부산시,해운대구,A
8225,FEMALE,40대,회사직원,MARREID,서울시,강남구,G
8226,FEMALE,50대,벤처직원,MARREID,서울시,양천구,D
8227,MALE,40대,공무원,SINGLE,경상도,포항시 남구,H
8228,FEMALE,50대,기자,MARREID,부산시,해운대구,B
8229,FEMALE,50대,자영업,MARREID,전라도,해남군,C
8230,MALE,20대,자영업,MARREID,서울시,강동구,H
8231,FEMALE,30대,임시직,MARREID,전라도,해남군,A
8232,MALE,30대,의사,MARREID,경상도,포항시 남구,D
8233,FEMALE,40대,벤처직원,MARREID,경기도,평택시,F
8234,FEMALE,40대,임시직,SINGLE,,충주시,B
8235,FEMALE,50대,벤처직원,SINGLE,경상도,포항시 북구,D
8236,MALE,40대,회사직원,SINGLE,서울시,강남구,D
8237,MALE,50대,임시직,MARREID,경기도,포천시,H
8238,FEMALE,40대,의사,MARREID,충청도,홍성군,G
8239,MALE,40대,자영업,MARREID,전라도,광양시,H
8240,FEMALE,30대,공무원,MARREID,경상도,거제시,E
8241,FEMALE,20대,학생,MARREID,부산시,기장군,A
8242,FEMALE,30대,교수,MARREID,경상도,포항시 남구,C
8243,FEMALE,50대,자영업,SINGLE,경기도,화성시,F
8244,MALE,40대,중소기업직원,MARREID,부산시,해운대구,H
8245,FEMALE,40대,벤처직원,MARREID,부산시,해운대구,D
8246,MALE,40대,벤처직원,MARREID,경기도,안양시,D
8247,FEMALE,50대,공무원,MARREID,서울시,강동구,H
8248,FEMALE,30대,공무원,SINGLE,경기도,포천시,E
8249,FEMALE,40대,임시직,MARREID,경기도,화성시,G
8250,FEMALE,20대,자영업,MARREID,서울시,강북구,H
8251,FEMALE,40대,임시직,MARREID,경상도,포항시 남구,D
8252,MALE,40대,벤처직원,MARREID,서울시,강남구,H
8253,MALE,40대,공무원,SINGLE,경상도,포항시 북구,D
8254,FEMALE,50대,중소기업직원,SINGLE,경기도,포천시,B
8255,FEMALE,20대,공무원,MARREID,경기도,화성시,E
8256,MALE,20대,교수,MARREID,서울시,양천구,B
8257,MALE,20대,자영업,MARREID,충청도,청주시,E
,FEMALE,50대,벤처직원,MARREID,경기도,화성시,D
8259,MALE,50대,회사직원,MARREID,부산시,해운대구,A
8260,MALE,30대,벤처직원,SINGLE,충청도,청주시,H
8261,MALE,40대,회사직원,SINGLE,서울시,양천구,H
8262,FEMALE,20대,학생,MARREID,서울시,양천구,B
8263,FEMALE,50대,임시직,MARREID,경상도,포항시 북구,B
8264,FEMALE,30대,중소기업직원,MARREID,서울시,마포구,B
8265,FEMALE,50대,중소기업직원,MARREID,충청도,청주시,D
8266,FEMALE,30대,자영업,SINGLE,충청도,청주시,E
8267,FEMALE,40대,벤처직원,MARREID,경상도,포항시 남구,D
8268,MALE,50대,임시직,MARREID,충청도,청주시,H
8269,MALE,30대,변호사,SINGLE,경상도,포항시 남구,G
8270,FEMALE,30대,임시직,SINGLE,서울시,강남구,E
8271,FEMALE,40대,임시직,MARREID,서울시,강동구,E
8272,FEMALE,40대,연구원,MARREID,경기도,화성시,C
8273,MALE,40대,자영업,SINGLE,경기도,평택시,D
8274,MALE,40대,의사,MARREID,경기도,화성시,F
8275,MALE,20대,자영업,MARREID,경기도,가평군,E
8276,FEMALE,30대,연구원,MARREID,전라도,곡성군,C
8277,FEMALE,60대 이상,공무원,MARREID,경기도,가평군,F
8278,FEMALE,50대,기자,MARREID,충청도,홍성군,C
8279,MALE,40대,자영업,MARREID,부산시,사하구,C
8280,FEMALE,30대,자영업,MARREID,충청도,청주시,D
8281,MALE,50대,자영업,MARREID,부산시,해운대구,A
8282,FEMALE,40대,자영업,SINGLE,전라도,광양시,B
8283,MALE,20대,학생,SINGLE,서울시,양천구,A
8284,FEMALE,50대,의사,MARREID,충청도,홍성군,C
8285,MALE,20대,학생,SINGLE,충청도,청주시,E
8286,MALE,50대,회사직원,MARREID,경기도,평택시,A
8287,FEMALE,30대,중소기업직원,MARREID,부산시,연제구,B
8288,FEMALE,40대,연구원,MARREID,전라도,해남군,C
8289,MALE,50대,회사직원,SINGLE,부산시,해운대구,H
8290,MALE,20대,자영업,SINGLE,서울시,강북구,C
8291,MALE,20대,자영업,SINGLE,충청도,청주시,C
8292,FEMALE,30대,공무원,MARREID,서울시,양천구,E
8293,MALE,30대,임시직,SINGLE,경상도,거제시,A
8294,FEMALE,50대,기자,MARREID,부산시,연제구,C
8295,FEMALE,30대,교수,SINGLE,부산시,해운대구,D
8296,FEMALE,30대,공무원,MARREID,서울시,양천구,B
8297,FEMALE,40대,자영업,MARREID,부산시,연제구,F
8298,FEMALE,40대,공무원,MARREID,부산시,사하구,D
8299,MALE,40대,연구원,MARREID,서울시,강남구,C
8300,MALE,30대,의사,MARREID,충청도,홍성군,B
8301,FEMALE,20대,임시직,MARREID,서울시,양천구,H
8302,FEMALE,20대,임시직,MARREID,경상도,포항시 남구,A
8303,MALE,60대 이상,임시직,MARREID,충청도,천안시,C
8304,MALE,50대,임시직,MARREID,충청도,청주시,C
8305,FEMALE,40대,중소기업직원,SINGLE,부산시,해운대구,C
8306,FEMALE,40대,중소기업직원,MARREID,경기도,화성시,D
8307,FEMALE,20대,의사,MARREID,충청도,홍성군,E
8308,MALE,30대,연구원,MARREID,충청도,천안시,E
8309,MALE,30대,자영업,SINGLE,서울시,양천구,G
8310,MALE,40대,변호사,MARREID,부산시,사하구,G
8311,FEMALE,20대,학생,MARREID,충청도,청주시,C
8312,MALE,30대,임시직,MARREID,경기도,안양시,B
8313,MALE,40대,공무원,MARREID,경기도,안양시,G
8314,MALE,50대,공무원,MARREID,경상도,함안군,C
8315,MALE,50대,벤처직원,MARREID,경상도,포항시 북구,A
8316,MALE,50대,의사,MARREID,경기도,평택시,F
8317,FEMALE,50대,자영업,SINGLE,부산시,기장군,B
8318,MALE,40대,자영업,MARREID,경상도,포항시 북구,F
8319,FEMALE,50대,벤처직원,MARREID,서울시,강동구,H
8320,FEMALE,50대,벤처직원,MARREID,서울시,강남구,D
8321,FEMALE,30대,임시직,SINGLE,충청도,청주시,C
8322,MALE,50대,회사직원,MARREID,서울시,강남구,C
8323,FEMALE,50대,의사,MARREID,경기도,포천시,C
8324,FEMALE,30대,공무원,SINGLE,서울시,강동구,E
8325,FEMALE,20대,임시직,MARREID,경상도,포항시 남구,H
8326,FEMALE,20대,학생,MARREID,경기도,평택시,B
8327,MALE,50대,기자,MARREID,충청도,청주시,A
8328,MALE,50대,회사직원,MARREID,경기도,포천시,A
8329,MALE,30대,자영업,SINGLE,부산시,해운대구,F
8330,FEMALE,30대,벤처직원,MARREID,경상도,포항시 북구,E
8331,FEMALE,30대,회사직원,SINGLE,서울시,양천구,E
8332,FEMALE,20대,공무원,MARREID,부산시,사하구,B
8333,FEMALE,50대,벤처직원,SINGLE,전라도,익산시,G
8334,MALE,40대,자영업,SINGLE,부산시,해운대구,E
8335,MALE,30대,연구원,MARREID,부산시,연제구,E
8336,MALE,50대,의사,SINGLE,서울시,강동구,A
8337,FEMALE,50대,임시직,MARREID,부산시,사하구,D
8338,MALE,20대,공무원,MARREID,경상도,하동군,D
8339,FEMALE,50대,자영업,MARREID,경기도,화성시,H
8340,MALE,20대,회사직원,MARREID,충청도,청주시,B
8341,FEMALE,20대,벤처직원,MARREID,전라도,해남군,B
8342,MALE,30대,회사직원,MARREID,경기도,화성시,F
8343,MALE,50대,기자,MARREID,서울시,양천구,A
8344,MALE,50대,중소기업직원,SINGLE,충청도,청주시,G
8345,FEMALE,20대,자영업,MARREID,부산시,연제구,G
8346,FEMALE,50대,기자,MARREID,경상도,함안군,C
8347,MALE,40대,벤처직원,MARREID,경기도,평택시,H
8348,MALE,20대,벤처직원,MARREID,전라도,해남군,B
8349,FEMALE,50대,회사직원,MARREID,경상도,함안군,C
8350,FEMALE,50대,회사직원,SINGLE,경상도,하동군,B
8351,FEMALE,50대,임시직,MARREID,전라도,해남군,D
8352,MALE,20대,자영업,SINGLE,경기도,화성시,H
8353,MALE,40대,자영업,MARREID,서울시,강남구,D
8354,FEMALE,20대,연구원,MARREID,경상도,함안군,E
8355,FEMALE,40대,회사직원,MARREID,충청도,청주시,D
8356,MALE,30대,기자,MARREID,부산시,해운대구,E
8357,FEMALE,50대,공무원,SINGLE,서울시,강동구,G
8358,FEMALE,40대,자영업,SINGLE,경기도,가평군,H
8359,MALE,40대,자영업,SINGLE,경상도,하동군,B
8360,FEMALE,40대,기자,SINGLE,충청도,청주시,H
8361,FEMALE,20대,자영업,MARREID,경기도,화성시,C
8362,MALE,40대,중소기업직원,MARREID,서울시,강동구,F
8363,FEMALE,40대,교수,MARREID,서울시,마포구,C
8364,FEMALE,50대,벤처직원,SINGLE,충청도,천안시,B
8365,MALE,50대,자영업,MARREID,전라도,해남군,E
8366,FEMALE,30대,변호사,SINGLE,서울시,양천구,F
8367,MALE,20대,회사직원,MARREID,경상도,포항시 남구,A
8368,MALE,20대,학생,MARREID,경상도,하동군,G
8369,MALE,20대,연구원,MARREID,경기도,화성시,B
8370,FEMALE,40대,자영업,SINGLE,전라도,해남군,D
8371,FEMALE,40대,임시직,MARREID,부산시,해운대구,F
8372,FEMALE,30대,연구원,MARREID,서울시,강남구,B
8373,FEMALE,40대,벤처직원,SINGLE,경상도,포항시 남구,B
8374,FEMALE,40대,자영업,MARREID,서울시,강남구,D
8375,MALE,50대,기자,MARREID,서울시,강동구,F
8376,MALE,50대,교수,MARREID,충청도,홍성군,D
8377,FEMALE,50대,기자,SINGLE,서울시,양천구,G
8378,MALE,30대,회사직원,MARREID,서울시,양천구,C
8379,FEMALE,50대,벤처직원,MARREID,충청도,홍성군,C
8380,MALE,20대,변호사,SINGLE,전라도,광양시,G
8381,FEMALE,40대,공무원,MARREID,서울시,강남구,H
8382,MALE,20대,중소기업직원,SINGLE,서울시,양천구,F
8383,MALE,40대,기자,MARREID,경기도,화성시,A
8384,FEMALE,30대,연구원,MARREID,경기도,가평군,E
8385,FEMALE,30대,교수,MARREID,서울시,강동구,E
8386,FEMALE,20대,자영업,MARREID,전라도,해남군,G
8387,MALE,30대,벤처직원,MARREID,부산시,해운대구,E
8388,FEMALE,30대,벤처직원,MARREID,서울시,강북구,B
8389,FEMALE,40대,벤처직원,SINGLE,충청도,청주시,C
8390,MALE,50대,중소기업직원,MARREID,전라도,곡성군,A
8391,MALE,30대,중소기업직원,MARREID,경기도,화성시,F
8392,FEMALE,30대,공무원,MARREID,경기도,가평군,E
8393,FEMALE,30대,임시직,MARREID,충청도,홍성군,C
8394,MALE,30대,공무원,SINGLE,부산시,해운대구,H
8395,MALE,30대,자영업,MARREID,부산시,진구,G
8396,FEMALE,20대,회사직원,MARREID,경기도,평택시,B
8397,FEMALE,50대,임시직,MARREID,부산시,해운대구,D
8398,FEMALE,40대,공무원,MARREID,경상도,포항시 남구,B
8399,MALE,20대,공무원,SINGLE,경기도,포천시,C
8400,MALE,40대,교수,MARREID,경기도,안양시,H
8401,MALE,20대,자영업,MARREID,경기도,화성시,B
8402,FEMALE,50대,임시직,SINGLE,서울시,강북구,H
8403,MALE,20대,임시직,SINGLE,부산시,연제구,C
8404,MALE,40대,교수,SINGLE,경기도,화성시,G
8405,MALE,40대,공무원,SINGLE,,연제구,A
8406,MALE,30대,자영업,SINGLE,경기도,포천시,H
8407,FEMALE,40대,공무원,SINGLE,서울시,강남구,D
8408,FEMALE,40대,교수,SINGLE,부산시,기장군,D
8409,MALE,40대,회사직원,MARREID,경기도,포천시,F
8410,FEMALE,30대,임시직,SINGLE,경기도,포천시,G
8411,MALE,40대,공무원,MARREID,서울시,강동구,G
8412,FEMALE,40대,벤처직원,MARREID,서울시,양천구,C
8413,MALE,30대,연구원,MARREID,충청도,청주시,E
8414,MALE,50대,자영업,MARREID,충청도,청주시,B
8415,FEMALE,20대,의사,MARREID,충청도,청주시,G
